Enode B,Région,Site Théorique,N° SI Géo,PTN C ( raccordement),Modèle PTN raccordement,Port PTN C,PTN B (R+1),Modèle PTN R+1,Port PTN B,Shapping PTN (BDO),PkLoss (18/05/18),Delay (18/05/18),BE,AF22,CS1,Coordonnée WGS84 X,Coordonnée WGS84 Y,Unité urbaine (nb habitant),CRZ,Opérateur SFR/BYTEL,Adresse IP,IPSEC,Fournisseur (H/E),"Egress Scheduler Policy (Crozon/No Crozon Ancienne, 7750 5 Level Nouvelle) PTN raccordement","Egress Scheduler Policy (Crozon/No Crozon Ancienne, 7750 5 Level Nouvelle) PTN R+1",Egress perc of rate,Shapping PTN (BDR),Shapping PTN Raccordement (Egress Rate),Shapping PTN R+1 (Egress Rate),Débit Max Radio,Operational Speed PTN Raccordement,Operational Speed PTN R+1,Config Speed PTN Raccordement,Config Speed PTN R+1,Config Duplex PTN Raccordement (Half/Full),Config Duplex PTN R+1 (Half/Full),NEO,MX 1+0,MX 1+1,Somme FH limitant,IPASOLINK 200,IPASOLINK 400,MINI-LINK-TN-2P,"MINI-LINK-
TN-6P","MINI-LINK-CN_510_1+0",MINI-LINK-CN_510_2+0,MINI-LINK-TN_V2,RTN380,RTN380_R2,RTN905_2A,RTN905_1A,RTN905_2A_32E1,RTN905_2E,FRX-3E,Somme FH,KP FH-CAP,KP FH-LH,Commentaires,Etat investiguation 
E19979,CTA,T19979,SI547502,PTN01851,7705, 1/2/8,PTN01447,7750, 3/2/20,456000,3.94,,,,,4.03115483808394,47.762300306422,"Commune <= 0,5 Khab",Oui,CRZ BYT,10.20.245.242,OK,Ericsson,NO,CROZON_LIMIT_ON,100,,Default,Default,456,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,,,
E19980,MED,T19980,SI056285,PTN01457,7750, 3/2/21,PTN01457,7750, 3/2/20,456000,3.94,,,,,6.46174332414082,43.8481502123835,Commune sup 1 Khab,Oui,CRZ BYT,10.21.129.122,NOK,Ericsson,NO_CROZON,NO_CROZON,100,,Default,Default,456,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,,,,
E19983,MED,T19983,SI057404,PTN01884,7705, 1/1/7,PTN01461,7705, 3/2/17,456000,3.93,,,,,5.86169407220796,44.2864213410736,"Commune entre 0,5 Khab et 1 Khab",Oui,CRZ BYT,10.21.226.170,OK,Ericsson,NO,NO, ,,1000000,,456,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,,,
E19985,WST,T19985,SI031136,PTN00825,7750, 4/2/15,PTN00825,7750, 1/3/2,Default,3.83,,,,,2.1023564592967,47.2294193983462,UU sup 10 Khab,Oui,CRZ BYT,,,,CROZON_LIMIT_ON,CROZON_LIMIT_ON,100,,Default,,86,1G,1G,1G,1G,full,full,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,,,,
E19992,IDF,T19992,SI550839,PTN00275,7705, 1/7/7,PTN00275,7705, 1/2/4,68000,3.68,,,,,2.59058286732615,49.0049295867968,UU sup 400 Khab,Non,ZTD,10.21.50.74,OK,Ericsson,NO,NO, ,,Default,,42,1G,1G,1G,1G,full,full,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,
E20004,MED,T20004,SI054788,PTN00543,7750, 4/2/10,PTN00543,7750, 1/2/4,68000,3.6,,,,,6.64195438233707,43.2721377630104,,Non,,,,,NO_CROZON,NO_CROZON,100,,Default,,42,1G,1G,1G,1G,full,full,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
E20006,MED,T20006,SI054134,PTN00543,7750, 4/2/20,PTN00543,7750, 5/2/11,Default,3.43,,,,,6.57643429263864,43.2693883239014,UU sup 10 Khab,Oui,CRZ BYT,,,,NO_CROZON,NO_CROZON,100,,Default,,456,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,,,,
E20012,MED,T20012,SI054224,PTN00716,7705, 1/1/8,PTN00448,7750, 5/2/19,456000,3.38,7.43,,,,6.736330656882,43.4333094859782,UU sup 50 Khab,Oui,CRZ BYT,10.21.130.218,NOK,Ericsson,NO,NO_CROZON,100,,Default,,456,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,,,,
E20022,MED,T20022,SI054206,PTN00446,7750, 3/2/9,PTN00446,7750, 2/2/18,1000000,3.35,7.51,,,,6.49473174824723,43.4884409173085,UU sup 50 Khab,Non,CRZ BYT,10.21.129.154,OK,Ericsson,NO,NO,100,,Default,Default,456,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,,,,
E20024,MED,T20024,SI054149,PTN02289,, 1/1/2,PTN02289,, 4/1/14,450000,3.32,11.92,,,,6.44964950135753,43.4304585353145,,Oui,,10.21.129.138,OK,Ericsson,,,,,,,450,,,,,,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,,,,
E20027,MED,T20027,SI054151,PTN00104,7750, 3/2/14,PTN00104,7750, 1/2/4,98000,3.26,,,,,6.89234619005801,43.4351251501874,UU sup 50 Khab,Non,CRZ BYT,10.21.172.202,NOK,Ericsson,NO_CROZON,NO_CROZON,100,,Default,,78,1G,1G,1G,1G,full,full,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
E20029,MED,T20029,SI054159,PTN00105,7750, 2/2/16,PTN00105,7750, 1/2/2,94000,3.24,,,,,6.94318821396689,43.4886709180165,UU sup 400 Khab,Non,ZTD,10.21.176.50,NOK,Ericsson,NO_CROZON,NO_CROZON,100,,Default,Default,94,1G,1G,1G,1G,full,full,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
E20031,MED,T20031,SI054196,PTN00448,7750, 4/2/2,PTN00448,7750, 7/1/2,Default,3.23,,,,,6.72883913846677,43.4645966618873,UU sup 50 Khab,Non,CRZ BYT,10.21.130.226,OK,Ericsson,NO_CROZON,NO_CROZON,100,,Default,,0,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E20032,MED,T20032,SI054208,PTN00095,7750, 4/2/1,PTN00095,7750, 5/2/2,1000000,3.23,,,,,6.74336762168298,43.4892524606774,UU sup 50 Khab,Non,CRZ BYT,,,,NO,NO,100,,Default,,0,N/A,N/A,1G,1G,full,full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E20033,MED,T20033,SI054118,PTN00448,7750, 4/2/2,PTN00448,7750, 7/1/2,Default,3.22,,,,,6.7937304918137,43.5321922092399,UU <= 10 Khab,Non,CRZ BYT,10.21.131.34,OK,Ericsson,NO_CROZON,NO_CROZON,100,,Default,,0,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E20036,MED,T20036,SI054523,PTN00106,7750, 3/1/15,PTN00106,7750, 7/1/3,Default,3.19,,,,,6.90548459829014,43.5351710784187,UU sup 400 Khab,Non,ZTD,,,,NO_CROZON,NO_CROZON,100,,Default,,0,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E20037,MED,T20037,SI054098,PTN00100,7750, 3/2/19,PTN00100,7750, 7/1/3,Default,3.19,,,,,7.03808966360073,43.5420805360738,UU sup 400 Khab,Non,ZTD,,,,NO,NO,100,,Default,,0,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E20041,MED,T20041,SI054167,PTN00757,7705, 1/1/8,PTN00106,7750, 1/6/4,Default,3.18,,,,,6.96356565012398,43.5609487868507,UU sup 400 Khab,Non,ZTD,,,,NO,NO_CROZON,100,,369000,,456,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3,,,,
E20042,MED,T20042,SI054125,PTN00675,7705, 1/2/7,PTN00105,7750, 5/2/9,,3.16,8.03,,,,6.97676460370676,43.5480206400899,UU sup 400 Khab,Non,ZTD,,,,NO,NO_CROZON,100,,406000,,872,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,,,
E20043,MED,T20043,SI054179,PTN00107,7750, 2/2/16,PTN00107,7750, 3/2/17,1000000,3.16,,,,,6.97560381419981,43.5872177459756,UU sup 400 Khab,Non,ZTD,10.21.177.218,NOK,Ericsson,NO_CROZON,NO_CROZON,100,,Default,,115,1G,1G,1G,1G,full,full,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,4,,,,
E20044,MED,T20044,SI054173,PTN00676,7705, 1/2/8,PTN00105,7750, 4/2/9,Default,3.12,,,,,6.99538734603401,43.6006102814883,UU sup 400 Khab,Non,ZTD,,,,NO,NO_CROZON,100,,392000,,634,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,,,
E20045,MED,T20045,SI054218,PTN00365,7705, 1/2/8,PTN00100,7750, 4/2/3,Default,3.1,,,,,7.05506082557329,43.5969489288245,UU sup 400 Khab,Non,ZTD,10.21.168.138,NOK,Ericsson,NO,NO,100,,369000,,76,N/A,1G,1G,1G,full,full,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,
E20046,MED,T20046,SI054175,PTN00365,7705, 1/1/8,PTN00100,7750, 4/2/7,454000,3.1,,,,,7.04790882904698,43.5616409641585,,Non,,10.21.202.18,NOK,Ericsson,NO,NO,100,,Default,,454,N/A,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,,,
E20047,MED,T20047,SI054166,PTN01307,7705, 1/1/8,PTN00104,7750, 3/2/15,456000,3.1,,,,,7.07034188307649,43.5720769257922,UU sup 400 Khab,Non,ZTD,10.21.172.226,NOK,Ericsson,NO,NO_CROZON,100,,406000,Default,456,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,,,
E20048,MED,T20048,SI054207,PTN00950,7705, 1/1/8,PTN00104,7750, 3/2/21,880000,2.99,,,,,7.07782822527881,43.599742915756,UU sup 400 Khab,Non,ZTD,10.21.172.154,NOK,Ericsson,NO,NO_CROZON,100,,Default,,355,1G,1G,1G,1G,full,full,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,3,,,,
E20049,MED,T20049,SI054227,PTN00107,7750, 2/2/15,PTN00107,7750, 3/2/19,Default,2.99,9.18,,,,7.05239893584253,43.6172077762938,UU sup 400 Khab,Non,ZTD,,,,NO_CROZON,NO_CROZON,100,,Default,,896,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,,,,
E20050,MED,T20050,SI054634,PTN00106,7750, 2/2/16,PTN00106,7750, 1/2/8,92000,2.94,,,,,6.99783056465291,43.6243023616084,UU sup 400 Khab,Non,ZTD,10.21.176.186,NOK,Ericsson,NO_CROZON,NO_CROZON,100,,386000,,92,1G,1G,1G,1G,full,full,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
E20051,MED,T20051,SI054089,PTN00676,7705, 1/2/8,PTN00105,7750, 5/2/19,456000,2.92,9.01,,,,6.95253215131675,43.6120656192532,UU sup 400 Khab,Non,ZTD,,,,NO,NO_CROZON,100,,392000,,456,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,,,,
E20052,MED,T20052,SI054124,PTN00106,7750, 2/2/11,PTN00106,7750, 5/2/8,Default,2.9,,,,,6.91781197316692,43.6523304786659,UU sup 400 Khab,Non,ZTD,,,,NO_CROZON,NO_CROZON,100,,Default,,436,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,,,,
E20053,MED,T20053,SI054238,PTN00676,7705, 1/2/7,PTN00105,7750, 3/2/17,,2.88,,,,,6.96881804372592,43.6485907596188,UU sup 400 Khab,Non,ZTD,10.21.176.2,NOK,Ericsson,NO,NO_CROZON,100,,400000,,64,1G,1G,1G,1G,full,full,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,,,,
E20054,MED,T20054,SI054187,PTN00106,7750, 2/2/11,PTN00106,7750, 3/1/19,Default,2.87,,,,,6.91775294259293,43.599590403282,UU sup 400 Khab,Non,ZTD,10.21.176.194,NOK,Ericsson,NO_CROZON,NO_CROZON,100,,Default,Default,374,1G,1G,1G,1G,full,full,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,,,
E20055,MED,T20055,SI054408,PTN00099,7750, 5/2/11,PTN00099,7750, 3/1/19,Default,2.87,,,,,7.01102659037718,43.6340872195194,UU sup 400 Khab,Non,ZTD,10.21.176.178,NOK,Ericsson,NO,NO,100,,Default,,374,1G,1G,1G,1G,full,full,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,,,,
E20058,MED,T20058,SI054094,PTN00099,7750, 5/2/11,PTN00099,7750, 3/2/17,317000,2.87,7.6,,,,6.99918962051471,43.6674638859943,UU sup 400 Khab,Non,ZTD,,,,NO,NO,100,,Default,,317,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,,,,
E20060,MED,T20060,SI055530,PTN01307,7705, 1/3/8,PTN00104,7750, 3/2/3,406000,2.86,,,,,7.09959953338627,43.6270868620615,UU sup 400 Khab,Non,ZTD,10.21.219.170,NOK,Ericsson,NO,NO_CROZON,100,,444000,,406,1G,1G,1G,1G,full,full,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,,,
E20061,MED,T20061,SI054143,PTN00107,7750, 3/1/19,PTN00107,7750, 7/1/2,Default,2.86,,,,,7.12437663758616,43.610818865426,UU sup 400 Khab,Non,ZTD,,,,NO_CROZON,NO_CROZON,100,,Default,,0,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E20062,MED,T20062,SI054160,PTN00107,7750, 3/1/19,PTN00107,7750, 3/2/19,Default,2.83,8.8,,,,7.12428976229136,43.632524512142,UU sup 400 Khab,Non,ZTD,10.21.178.10,NOK,Ericsson,NO_CROZON,NO_CROZON,100,,Default,,896,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,,,,
E20063,MED,T20063,SI054412,PTN00361,7705, 1/1/8,PTN00098,7750, 4/2/2,Default,2.81,,,,,7.12240806293717,43.6539767801881,UU sup 400 Khab,Non,ZTD,,,,NO,NO_CROZON,100,,Default,Default,257,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,3,,,,
E20065,MED,T20065,SI054188,PTN00104,7750, 4/2/5,PTN00104,7750, 3/1/19,Default,2.81,,,,,7.12011193145024,43.5797615012764,UU sup 400 Khab,Non,ZTD,10.21.172.146,NOK,Ericsson,NO_CROZON,NO_CROZON,100,,Default,,380,1G,1G,1G,1G,full,full,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,,,,
E20067,MED,T20067,SI057726,PTN00104,7750, 3/2/16,PTN00104,7750, 4/2/2,Default,2.8,,,,,7.1336350304249,43.5648734267739,,Non,,10.21.172.178,NOK,Ericsson,NO_CROZON,NO_CROZON,100,,Default,Default,369,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,,,,
E20068,MED,T20068,SI054114,PTN01307,7705, 1/2/7,PTN00104,7750, 4/1/14,450000,2.78,10.82,,,,7.11382233065562,43.5879279138216,,Non,,10.21.172.218,NOK,Ericsson,NO,NO_CROZON,100,,Default,,450,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,,,,
E20070,MED,T20070,SI054858,PTN00361,7705, 1/4/3,PTN00098,7750, 6/1/22,Default,2.78,,,,,7.11945215051292,43.7006376399277,UU sup 400 Khab,Non,ZTD,10.21.167.50,NOK,Ericsson,NO,NO_CROZON,100,,361000,,0,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E20071,MED,T20071,SI054252,PTN00095,7750, 4/2/15,PTN00095,7750, 6/1/22,Default,2.77,,,,,7.14885045771927,43.6603135666072,UU sup 400 Khab,Non,ZTD,10.21.190.130,NOK,Ericsson,NO,NO,100,,Default,,0,N/A,N/A,1G,1G,full,full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E20074,MED,T20074,SI054139,,,,,, 5/2/11,Default,2.77,,,,,7.19547905269528,43.7405334785663,UU sup 400 Khab,Non,ZTD,,,,,,,,,,448,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,,,,
E20075,MED,T20075,SI054097,PTN00103,7750, 4/2/4,PTN00103,7750, 4/2/1,Default,2.76,,,,,7.21057393089004,43.7822032964899,UU sup 400 Khab,Non,ZTD,,,,NO_CROZON,NO_CROZON,100,,Default,Default,452,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,3,,,,
E20076,MED,T20076,SI054209,PTN01324,7705, 1/2/7,PTN00103,7750, 4/2/2,Default,2.75,,,,,7.20574920196211,43.7155302827344,UU sup 400 Khab,Non,ZTD,10.21.171.218,NOK,Ericsson,NO,NO_CROZON,100,,Default,Default,369,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,,,,
E20077,MED,T20077,SI054219,PTN00103,7750, 4/1/24,PTN00103,7750, 4/2/2,Default,2.75,,,,,7.21972676648312,43.7169449599211,UU sup 400 Khab,Non,ZTD,,,,NO_CROZON,NO_CROZON,100,,Default,Default,257,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,3,,,,
E20079,MED,T20079,SI054236,PTN00705,7705, 1/3/7,PTN00101,7750, 4/2/16,406000,2.73,,,,,7.23516472055497,43.6842302754515,,Non,,10.21.171.90,NOK,Ericsson,NO,NO_CROZON,100,,386000,Default,406,1G,1G,1G,1G,full,full,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,,,
E20081,MED,T20081,SI054422,PTN00098,7750, 3/2/19,PTN00098,7750, 3/2/1,1000000,2.69,33.93,,,,7.16916237666262,43.6637663764954,UU sup 400 Khab,Non,ZTD,,,,NO_CROZON,NO_CROZON,100,,Default,,448,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,,,,
E20082,MED,T20082,SI054214,PTN00359,7705, 1/2/7,PTN00107,7750, 3/2/16,452000,2.69,,,,,7.14128701133733,43.6866844042925,UU sup 400 Khab,Non,ZTD,10.21.178.90,NOK,Ericsson,NO,NO_CROZON,100,,400000,,452,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,,,
E20083,MED,T20083,SI054095,PTN01213,7705, 1/1/8,PTN00098,7750, 4/2/9,Default,2.62,,,,,7.20476349694322,43.6733547135456,UU sup 400 Khab,Non,ZTD,10.21.167.74,NOK,Ericsson,NO,NO_CROZON,100,,386000,,111,1G,1G,1G,1G,full,full,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,,,,
E20087,MED,T20087,SI054100,PTN00101,7750, 4/2/6,PTN00101,7750, 4/2/1,Default,2.61,,,,,7.26496417247246,43.6996285312064,UU sup 400 Khab,Non,ZTD,10.21.170.234,NOK,Ericsson,NO_CROZON,NO_CROZON,100,,Default,Default,452,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,,,,
E20088,MED,T20088,SI054096,PTN00101,7750, 4/2/5,PTN00101,7750, 4/2/1,Default,2.58,,,,,7.28124772574342,43.7046047613194,UU sup 400 Khab,Non,ZTD,10.21.170.226,NOK,Ericsson,NO_CROZON,NO_CROZON,100,,Default,Default,448,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,3,,,,
E20089,MED,T20089,SI054086,PTN00101,7750, 3/2/15,PTN00101,7750, 3/2/1,1000000,2.54,33.67,,,,7.28893176821669,43.7214471075986,UU sup 400 Khab,Non,ZTD,10.21.171.18,NOK,Ericsson,NO_CROZON,NO_CROZON,100,,Default,,448,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,,,,
E20090,MED,T20090,SI054802,PTN00097,7750, 3/2/19,PTN00097,7750, 3/2/1,1000000,2.51,33.93,,,,7.2667655701419,43.7128400215467,,Non,,10.21.155.2,NOK,Ericsson,NO_CROZON,NO_CROZON,100,,Default,,203,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,,,,
E20091,MED,T20091,SI054162,PTN00097,7750, 3/2/19,PTN00097,7750, 3/2/1,1000000,2.5,35.04,,,,7.2561603922015,43.7293451821204,UU sup 400 Khab,Non,ZTD,,,,NO_CROZON,NO_CROZON,100,,Default,,203,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,,,,
E20092,MED,T20092,SI054135,PTN00706,7705, 1/2/7,PTN00101,7750, 4/2/19,386000,2.5,,,,,7.2891587739145,43.7498983053095,UU sup 400 Khab,Non,ZTD,10.21.202.250,NOK,Ericsson,NO,NO_CROZON,100,,394000,,62,1G,1G,1G,1G,full,full,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,,,,
E20094,MED,T20094,SI054203,PTN01353,7705, 1/2/8,PTN00102,7750, 4/2/15,406000,2.48,,,,,7.31933842112487,43.7653752826647,UU sup 400 Khab,Non,ZTD,10.21.169.58,NOK,Ericsson,NO,NO_CROZON,100,,Default,,406,1G,1G,1G,1G,full,full,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,,,
E20095,MED,T20095,SI054466,PTN00706,7705, 1/1/8,PTN00101,7750, 4/2/1,Default,2.44,,,,,7.28346215110536,43.7005136376091,,Non,,10.21.170.130,NOK,Ericsson,NO,NO_CROZON,100,,Default,Default,68,1G,1G,1G,1G,full,full,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,,,,
E20097,MED,T20097,SI054226,PTN00101,7750, 4/2/4,PTN00101,7750, 4/2/2,72000,2.43,,,,,7.32240682655174,43.706363862492,UU sup 400 Khab,Non,ZTD,,,,NO_CROZON,NO_CROZON,100,,Default,Default,72,1G,1G,1G,1G,full,full,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,
E20098,MED,T20098,SI054112,PTN01325,7705, 1/2/7,PTN00101,7750, 4/2/19,456000,2.43,,,,,7.32720494052587,43.6833373682527,UU sup 400 Khab,Non,ZTD,,,,NO,NO_CROZON,100,,Default,,456,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,,,
E20100,MED,T20100,SI054168,PTN00101,7750, 3/2/18,PTN00101,7750, 4/2/11,52000,2.41,35.72,,,,7.32932816413453,43.7126648400511,UU sup 400 Khab,Non,ZTD,,,,NO_CROZON,NO_CROZON,100,,Default,,52,1G,1G,1G,1G,full,full,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
E20102,MED,T20102,SI054127,PTN01325,7705, 1/3/7,PTN00101,7750, 4/1/12,Default,2.36,,,,,7.34829304662955,43.724146020738,UU sup 50 Khab,Non,CRZ BYT,10.21.171.66,NOK,Ericsson,NO,NO_CROZON,100,,1000000,,398,1G,1G,1G,1G,full,full,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,,,,
E20107,MED,T20107,SI054234,PTN00347,7705, 1/4/3,PTN00102,7750, 4/2/4,384000,2.34,7.45,,,,7.37476480167051,43.7517229417416,UU sup 400 Khab,Non,ZTD,10.21.169.34,NOK,Ericsson,NO,NO_CROZON,100,,394000,Default,384,1G,1G,1G,1G,full,full,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,,,,
E20108,MED,T20108,SI054237,PTN00102,7750, 2/2/5,PTN00102,7750, 1/6/2,Default,2.34,,,,,7.40141934875668,43.7475520030815,UU sup 50 Khab,Oui,CRZ BYT,,,,NO_CROZON,NO_CROZON,100,,Default,,1024,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,,,,
E20111,MED,T20111,SI054564,PTN00948,7705, 1/1/2,PTN00102,7750, 4/2/1,,2.32,9.95,,,,7.494409952004,43.7967630628603,UU sup 50 Khab,Non,CRZ BYT,,,,NO,NO_CROZON,100,,84000,,456,100M,1G,100M,1G,full,full,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,,,,
E20113,MED,T20113,SI054132,PTN00102,7750, 4/1/20,PTN00102,7750, 4/2/4,384000,2.28,7.36,,,,7.4815380941149,43.7523684818542,,Non,,,,,NO_CROZON,NO_CROZON,100,,Default,Default,54,1G,1G,1G,1G,full,full,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,,,
E20114,MED,T20114,SI054300,PTN00102,7750, 1/2/2,PTN00102,7750, 4/2/4,384000,2.27,7.32,,,,7.49261041506183,43.7722550899925,UU sup 50 Khab,Non,CRZ BYT,,,,NO_CROZON,NO_CROZON,100,,Default,Default,54,1G,1G,1G,1G,full,full,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,,,
E20116,MED,T20116,SI058344,PTN01212,7705, 1/3/8,PTN00101,7750, 3/2/12,Default,2.27,39.12,,,,7.27251627270171,43.7246107077954,,Non,,,,,NO,NO_CROZON,100,,Default,,394,1G,1G,1G,1G,full,full,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,3,,,,
E20117,MED,T20117,SI054253,PTN00107,7750, 2/2/12,PTN00107,7750, 4/2/1,Default,2.27,,,,,7.00795283916539,43.5520685550209,UU sup 400 Khab,Non,ZTD,10.21.177.138,NOK,Ericsson,NO_CROZON,NO_CROZON,100,,Default,,90,1G,1G,1G,1G,full,full,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,,,,
E20118,MED,T20118,SI054254,PTN00107,7750, 2/2/13,PTN00107,7750, 5/2/11,Default,2.27,,,,,7.0196237055922,43.5567219950975,UU sup 400 Khab,Non,ZTD,10.21.177.130,NOK,Ericsson,NO_CROZON,NO_CROZON,100,,Default,,582,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,,,
E20119,MED,T20119,SI054230,PTN00711,7705, 1/1/8,PTN00107,7750, 3/2/12,Default,2.26,39,,,,6.99727598301226,43.5754982924739,UU sup 400 Khab,Non,ZTD,10.21.178.2,NOK,Ericsson,NO,NO_CROZON,100,,Default,,450,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,,,,
